./bench-sqlite <(sed 's/TPC-H\.db/TPC-H-x0.5.db/g' bench/tpch-q9-sqlite-prep.sql) 5:bench/tpch-q9-sqlite.sql
360615936
q1 val: 0
q1 took (s): real 5.219484s user 4.979176s sys 0.236788s
q1 took (avg): real 5.219484s user 4.979176s sys 0.236788s
q2 prep val: 0
q2 prep took (s): real 0.000088s user 0.000084s sys 0.000005s
q2 prep took (avg): real 0.000088s user 0.000084s sys 0.000005s
ALGERIA|1992|21848923.6334
ALGERIA|1993|21193883.8721
ALGERIA|1994|21054632.6933
ALGERIA|1995|20698522.6289
ALGERIA|1996|19985250.6389
ALGERIA|1997|20598091.9167
ALGERIA|1998|12820285.5109
ARGENTINA|1992|21117853.7295
ARGENTINA|1993|20218772.7396
ARGENTINA|1994|22146832.4349
ARGENTINA|1995|21095185.0996
ARGENTINA|1996|22080805.8039
ARGENTINA|1997|22142448.9697
ARGENTINA|1998|12657570.3743
BRAZIL|1992|24070969.4338
BRAZIL|1993|23730094.7767
BRAZIL|1994|22806536.6842
BRAZIL|1995|23562877.5857
BRAZIL|1996|23587677.1616
BRAZIL|1997|22681208.1024
BRAZIL|1998|14306919.9201
CANADA|1992|23928736.658
CANADA|1993|23933523.4115
CANADA|1994|23180190.6916
CANADA|1995|24706938.9496
CANADA|1996|22489224.8642
CANADA|1997|23334658.97
CANADA|1998|14313940.4924
CHINA|1992|26181493.647
CHINA|1993|26758609.7553
CHINA|1994|25537103.2443
CHINA|1995|25103086.6468
CHINA|1996|23765434.4564
CHINA|1997|25795142.5376
CHINA|1998|14639670.3537
EGYPT|1992|20408966.6992
EGYPT|1993|20972454.898
EGYPT|1994|22089121.7384
EGYPT|1995|21178758.0921
EGYPT|1996|22077320.4495
EGYPT|1997|20942039.9983
EGYPT|1998|12558193.3598
ETHIOPIA|1992|23062231.4931
ETHIOPIA|1993|22406859.6619
ETHIOPIA|1994|21375900.6342
ETHIOPIA|1995|22642297.6831
ETHIOPIA|1996|23509440.8211
ETHIOPIA|1997|23957126.1606
ETHIOPIA|1998|14048270.6852
FRANCE|1992|21741820.1398
FRANCE|1993|20672018.8231
FRANCE|1994|20762725.0467
FRANCE|1995|22043196.4328
FRANCE|1996|22840602.9586
FRANCE|1997|21108302.3952
FRANCE|1998|12210900.5153
GERMANY|1992|20821268.6081
GERMANY|1993|20517996.6423
GERMANY|1994|22761297.102
GERMANY|1995|20679916.0274
GERMANY|1996|21724885.3619
GERMANY|1997|22558359.9735
GERMANY|1998|13438525.0819
INDIA|1992|21655207.8158
INDIA|1993|22160691.4199
INDIA|1994|20097935.3569
INDIA|1995|21821710.4273
INDIA|1996|21847457.5041
INDIA|1997|23344733.4916
INDIA|1998|13281403.4869
INDONESIA|1992|21605231.8884
INDONESIA|1993|21204164.8856
INDONESIA|1994|22446789.3054
INDONESIA|1995|21341439.5693
INDONESIA|1996|21514630.4786
INDONESIA|1997|21553583.4482
INDONESIA|1998|12383327.8611
IRAN|1992|23256444.8771
IRAN|1993|22015078.2895
IRAN|1994|21984279.4921
IRAN|1995|22576565.2155
IRAN|1996|21639248.7586
IRAN|1997|21564668.9875
IRAN|1998|13612418.9227
IRAQ|1992|22034031.7637
IRAQ|1993|22111044.5567
IRAQ|1994|22035710.9087
IRAQ|1995|21557018.4303
IRAQ|1996|22927003.7159
IRAQ|1997|23773903.0091
IRAQ|1998|13988812.8806
JAPAN|1992|21883452.3576
JAPAN|1993|20348457.6916
JAPAN|1994|20595969.8567
JAPAN|1995|21808017.1567
JAPAN|1996|20984423.935
JAPAN|1997|21201143.3199
JAPAN|1998|13278392.8028
JORDAN|1992|21685632.0044
JORDAN|1993|20640193.2318
JORDAN|1994|19172051.3375
JORDAN|1995|19731842.5884
JORDAN|1996|21074919.7189
JORDAN|1997|20332379.266
JORDAN|1998|11049001.7921
KENYA|1992|20283554.2916
KENYA|1993|20612187.1991
KENYA|1994|22843862.7601
KENYA|1995|20530140.4297
KENYA|1996|21084969.9431
KENYA|1997|21958840.7358
KENYA|1998|12069701.0431
MOROCCO|1992|21584491.7731
MOROCCO|1993|22267647.2699
MOROCCO|1994|22566350.9273
MOROCCO|1995|21143101.7999
MOROCCO|1996|21748529.1679
MOROCCO|1997|21950389.0957
MOROCCO|1998|13459101.4597
MOZAMBIQUE|1992|22063394.6101
MOZAMBIQUE|1993|21674262.2263
MOZAMBIQUE|1994|22793990.9877
MOZAMBIQUE|1995|21162811.2557
MOZAMBIQUE|1996|22679664.5264
MOZAMBIQUE|1997|21902285.6453
MOZAMBIQUE|1998|13305546.8548
PERU|1992|21902659.0994
PERU|1993|22482750.1697
PERU|1994|23538652.5074
PERU|1995|23458480.2524
PERU|1996|24644054.1736
PERU|1997|22608686.2907
PERU|1998|14172462.5249
ROMANIA|1992|21195543.6591
ROMANIA|1993|19508863.5873
ROMANIA|1994|19700618.6264
ROMANIA|1995|19756217.5595
ROMANIA|1996|21208670.8368
ROMANIA|1997|21519688.3507
ROMANIA|1998|12402310.8275
RUSSIA|1992|19816255.284
RUSSIA|1993|20663266.0274
RUSSIA|1994|18504450.7741
RUSSIA|1995|19988899.4644
RUSSIA|1996|19369804.7339
RUSSIA|1997|20860630.6176
RUSSIA|1998|12838341.0659
SAUDI ARABIA|1992|20592071.7476
SAUDI ARABIA|1993|19983904.0617
SAUDI ARABIA|1994|20552775.1934
SAUDI ARABIA|1995|19490555.7621
SAUDI ARABIA|1996|20315257.1278
SAUDI ARABIA|1997|19206230.0499
SAUDI ARABIA|1998|11812400.9475
UNITED KINGDOM|1992|20352715.2582
UNITED KINGDOM|1993|20801972.9114
UNITED KINGDOM|1994|20167219.9936
UNITED KINGDOM|1995|19416532.9911
UNITED KINGDOM|1996|20149416.1643
UNITED KINGDOM|1997|20580266.9085
UNITED KINGDOM|1998|12061630.4081
UNITED STATES|1992|21147034.1038
UNITED STATES|1993|20170514.2119
UNITED STATES|1994|22078102.6308
